"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"OECD","POP","TOT","AGRWTH","A","1978",0.9201,
"OECD","POP","TOT","AGRWTH","A","1979",0.9174,
"OECD","POP","TOT","AGRWTH","A","1980",0.9014,
"OECD","POP","TOT","AGRWTH","A","1981",0.8945,
"OECD","POP","TOT","AGRWTH","A","1982",0.8512,
"OECD","POP","TOT","AGRWTH","A","1983",0.8083,
"OECD","POP","TOT","AGRWTH","A","1984",0.7701,
"OECD","POP","TOT","AGRWTH","A","1985",0.7698,
"OECD","POP","TOT","AGRWTH","A","1986",0.7745,
"OECD","POP","TOT","AGRWTH","A","1987",0.7499,
"OECD","POP","TOT","AGRWTH","A","1988",0.7627,
"OECD","POP","TOT","AGRWTH","A","1989",0.7945,
"OECD","POP","TOT","AGRWTH","A","1990",0.8347,
"OECD","POP","TOT","AGRWTH","A","1991",1.0436,
"OECD","POP","TOT","AGRWTH","A","1992",0.9105,
"OECD","POP","TOT","AGRWTH","A","1993",0.8384,
"OECD","POP","TOT","AGRWTH","A","1994",0.7745,
"OECD","POP","TOT","AGRWTH","A","1995",0.7484,
"OECD","POP","TOT","AGRWTH","A","1996",0.7295,
"OECD","POP","TOT","AGRWTH","A","1997",0.7216,
"OECD","POP","TOT","AGRWTH","A","1998",0.6856,
"OECD","POP","TOT","AGRWTH","A","1999",0.6844,
"OECD","POP","TOT","AGRWTH","A","2000",0.708,
"OECD","POP","TOT","AGRWTH","A","2001",0.6961,
"OECD","POP","TOT","AGRWTH","A","2002",0.7017,
"OECD","POP","TOT","AGRWTH","A","2003",0.6864,
"OECD","POP","TOT","AGRWTH","A","2004",0.6852,
"OECD","POP","TOT","AGRWTH","A","2005",0.7003,
"OECD","POP","TOT","AGRWTH","A","2006",0.7141,
"OECD","POP","TOT","AGRWTH","A","2007",0.7625,
"OECD","POP","TOT","AGRWTH","A","2008",0.7783,
"OECD","POP","TOT","AGRWTH","A","2009",0.7025,
"OECD","POP","TOT","AGRWTH","A","2010",0.6908,
"OECD","POP","TOT","AGRWTH","A","2011",0.484,
"OECD","POP","TOT","AGRWTH","A","2012",0.5872,
"OECD","POP","TOT","AGRWTH","A","2013",0.6006,
"OECD","POP","TOT","AGRWTH","A","2014",0.6494,
"OECD","POP","TOT","AGRWTH","A","2015",0.6066,
"OECD","POP","TOT","AGRWTH","A","2016",0.6147,
"OECD","POP","TOT","AGRWTH","A","2017",0.5512,
"OECD","POP","TOT","AGRWTH","A","2018",0.5513,
"LVA","POP","TOT","AGRWTH","A","1960",1.3121,
"LVA","POP","TOT","AGRWTH","A","1961",1.3182,
"LVA","POP","TOT","AGRWTH","A","1962",1.3078,
"LVA","POP","TOT","AGRWTH","A","1963",1.2775,
"LVA","POP","TOT","AGRWTH","A","1964",1.226,
"LVA","POP","TOT","AGRWTH","A","1965",1.16,
"LVA","POP","TOT","AGRWTH","A","1966",1.0818,
"LVA","POP","TOT","AGRWTH","A","1967",1.0052,
"LVA","POP","TOT","AGRWTH","A","1968",0.9428,
"LVA","POP","TOT","AGRWTH","A","1969",0.9019,
"LVA","POP","TOT","AGRWTH","A","1970",0.075,
"LVA","POP","TOT","AGRWTH","A","1971",0.7301,
"LVA","POP","TOT","AGRWTH","A","1972",0.8115,
"LVA","POP","TOT","AGRWTH","A","1973",0.8408,
"LVA","POP","TOT","AGRWTH","A","1974",0.8844,
"LVA","POP","TOT","AGRWTH","A","1975",0.7772,
"LVA","POP","TOT","AGRWTH","A","1976",0.6049,
"LVA","POP","TOT","AGRWTH","A","1977",0.5699,
"LVA","POP","TOT","AGRWTH","A","1978",0.517,
"LVA","POP","TOT","AGRWTH","A","1979",0.3215,
"LVA","POP","TOT","AGRWTH","A","1980",0.2293,
"LVA","POP","TOT","AGRWTH","A","1981",0.3073,
"LVA","POP","TOT","AGRWTH","A","1982",0.4627,
"LVA","POP","TOT","AGRWTH","A","1983",0.5899,
"LVA","POP","TOT","AGRWTH","A","1984",0.6298,
"LVA","POP","TOT","AGRWTH","A","1985",0.6567,
"LVA","POP","TOT","AGRWTH","A","1986",0.815,
"LVA","POP","TOT","AGRWTH","A","1987",1.0266,
"LVA","POP","TOT","AGRWTH","A","1988",1.0222,
"LVA","POP","TOT","AGRWTH","A","1989",0.5095,
"LVA","POP","TOT","AGRWTH","A","1990",-0.142,
"LVA","POP","TOT","AGRWTH","A","1991",-0.471,
"LVA","POP","TOT","AGRWTH","A","1992",-1.367,
"LVA","POP","TOT","AGRWTH","A","1993",-1.952,
"LVA","POP","TOT","AGRWTH","A","1994",-1.659,
"LVA","POP","TOT","AGRWTH","A","1995",-1.415,
"LVA","POP","TOT","AGRWTH","A","1996",-1.119,
"LVA","POP","TOT","AGRWTH","A","1997",-0.991,
"LVA","POP","TOT","AGRWTH","A","1998",-0.938,
"LVA","POP","TOT","AGRWTH","A","1999",-0.811,
"LVA","POP","TOT","AGRWTH","A","2000",-0.959,
"LVA","POP","TOT","AGRWTH","A","2001",-1.283,
"LVA","POP","TOT","AGRWTH","A","2002",-1.155,
"LVA","POP","TOT","AGRWTH","A","2003",-0.961,
"LVA","POP","TOT","AGRWTH","A","2004",-1.085,
"LVA","POP","TOT","AGRWTH","A","2005",-1.074,
"LVA","POP","TOT","AGRWTH","A","2006",-0.913,
"LVA","POP","TOT","AGRWTH","A","2007",-0.812,
"LVA","POP","TOT","AGRWTH","A","2008",-1.045,
"LVA","POP","TOT","AGRWTH","A","2009",-1.637,
"LVA","POP","TOT","AGRWTH","A","2010",-2.059,
"LVA","POP","TOT","AGRWTH","A","2011",-1.804,
"LVA","POP","TOT","AGRWTH","A","2012",-1.232,
"LVA","POP","TOT","AGRWTH","A","2013",-1.065,
"LVA","POP","TOT","AGRWTH","A","2014",-0.937,
"LVA","POP","TOT","AGRWTH","A","2015",-0.815,
"LVA","POP","TOT","AGRWTH","A","2016",-0.909,
"LVA","POP","TOT","AGRWTH","A","2017",-0.882,
"LVA","POP","TOT","AGRWTH","A","2018",-0.776,
"ARG","POP","TOT","AGRWTH","A","1960",1.651,
"ARG","POP","TOT","AGRWTH","A","1961",1.6228,
"ARG","POP","TOT","AGRWTH","A","1962",1.5904,
"ARG","POP","TOT","AGRWTH","A","1963",1.5627,
"ARG","POP","TOT","AGRWTH","A","1964",1.5397,
"ARG","POP","TOT","AGRWTH","A","1965",1.521,
"ARG","POP","TOT","AGRWTH","A","1966",1.4743,
"ARG","POP","TOT","AGRWTH","A","1967",1.4271,
"ARG","POP","TOT","AGRWTH","A","1968",1.4229,
"ARG","POP","TOT","AGRWTH","A","1969",1.4595,
"ARG","POP","TOT","AGRWTH","A","1970",1.5344,
"ARG","POP","TOT","AGRWTH","A","1971",1.6358,
"ARG","POP","TOT","AGRWTH","A","1972",1.7061,
"ARG","POP","TOT","AGRWTH","A","1973",1.7288,
"ARG","POP","TOT","AGRWTH","A","1974",1.7069,
"ARG","POP","TOT","AGRWTH","A","1975",1.6434,
"ARG","POP","TOT","AGRWTH","A","1976",1.5696,
"ARG","POP","TOT","AGRWTH","A","1977",1.5262,
"ARG","POP","TOT","AGRWTH","A","1978",1.5031,
"ARG","POP","TOT","AGRWTH","A","1979",1.4993,
"ARG","POP","TOT","AGRWTH","A","1980",1.5135,
"ARG","POP","TOT","AGRWTH","A","1981",1.5327,
"ARG","POP","TOT","AGRWTH","A","1982",1.539,
"ARG","POP","TOT","AGRWTH","A","1983",1.5359,
"ARG","POP","TOT","AGRWTH","A","1984",1.5242,
"ARG","POP","TOT","AGRWTH","A","1985",1.5042,
"ARG","POP","TOT","AGRWTH","A","1986",1.4923,
"ARG","POP","TOT","AGRWTH","A","1987",1.486,
"ARG","POP","TOT","AGRWTH","A","1988",1.4688,
"ARG","POP","TOT","AGRWTH","A","1989",1.4413,
"ARG","POP","TOT","AGRWTH","A","1990",1.4042,
"ARG","POP","TOT","AGRWTH","A","1991",1.374,
"ARG","POP","TOT","AGRWTH","A","1992",1.3517,
"ARG","POP","TOT","AGRWTH","A","1993",1.3216,
"ARG","POP","TOT","AGRWTH","A","1994",1.2843,
"ARG","POP","TOT","AGRWTH","A","1995",1.2401,
"ARG","POP","TOT","AGRWTH","A","1996",1.1974,
"ARG","POP","TOT","AGRWTH","A","1997",1.1614,
"ARG","POP","TOT","AGRWTH","A","1998",1.1263,
"ARG","POP","TOT","AGRWTH","A","1999",1.092,
"ARG","POP","TOT","AGRWTH","A","2000",1.0585,
"ARG","POP","TOT","AGRWTH","A","2001",1.0134,
"ARG","POP","TOT","AGRWTH","A","2002",1.0257,
"ARG","POP","TOT","AGRWTH","A","2003",1.0381,
"ARG","POP","TOT","AGRWTH","A","2004",1.0505,
"ARG","POP","TOT","AGRWTH","A","2005",1.0631,
"ARG","POP","TOT","AGRWTH","A","2006",1.0167,
"ARG","POP","TOT","AGRWTH","A","2007",1.0279,
"ARG","POP","TOT","AGRWTH","A","2008",1.0392,
"ARG","POP","TOT","AGRWTH","A","2009",1.0505,
"ARG","POP","TOT","AGRWTH","A","2010",1.062,
"ARG","POP","TOT","AGRWTH","A","2011",1.1597,
"ARG","POP","TOT","AGRWTH","A","2012",1.1433,
"ARG","POP","TOT","AGRWTH","A","2013",1.1253,
"ARG","POP","TOT","AGRWTH","A","2014",1.1055,
"ARG","POP","TOT","AGRWTH","A","2015",1.0838,
"ARG","POP","TOT","AGRWTH","A","2016",1.0627,
"ARG","POP","TOT","AGRWTH","A","2017",1.0425,
"ARG","POP","TOT","AGRWTH","A","2018",1.0209,
"BGR","POP","TOT","AGRWTH","A","1960",0.6198,
"BGR","POP","TOT","AGRWTH","A","1961",0.9627,
"BGR","POP","TOT","AGRWTH","A","1962",0.8791,
"BGR","POP","TOT","AGRWTH","A","1963",0.8136,
"BGR","POP","TOT","AGRWTH","A","1964",0.8194,
"BGR","POP","TOT","AGRWTH","A","1965",0.7345,
"BGR","POP","TOT","AGRWTH","A","1966",0.6568,
"BGR","POP","TOT","AGRWTH","A","1967",0.6317,
"BGR","POP","TOT","AGRWTH","A","1968",0.7145,
"BGR","POP","TOT","AGRWTH","A","1969",0.7714,
"BGR","POP","TOT","AGRWTH","A","1970",0.6568,
"BGR","POP","TOT","AGRWTH","A","1971",0.5515,
"BGR","POP","TOT","AGRWTH","A","1972",0.4662,
"BGR","POP","TOT","AGRWTH","A","1973",0.5219,
"BGR","POP","TOT","AGRWTH","A","1974",0.6702,
"BGR","POP","TOT","AGRWTH","A","1975",0.4839,
"BGR","POP","TOT","AGRWTH","A","1976",0.4341,
"BGR","POP","TOT","AGRWTH","A","1977",0.5204,
"BGR","POP","TOT","AGRWTH","A","1978",0.1118,
"BGR","POP","TOT","AGRWTH","A","1979",0.1351,
"BGR","POP","TOT","AGRWTH","A","1980",0.4032,
"BGR","POP","TOT","AGRWTH","A","1981",0.3338,
"BGR","POP","TOT","AGRWTH","A","1982",0.2962,
"BGR","POP","TOT","AGRWTH","A","1983",0.2498,
"BGR","POP","TOT","AGRWTH","A","1984",0.2342,
"BGR","POP","TOT","AGRWTH","A","1985",-0.001,
"BGR","POP","TOT","AGRWTH","A","1986",-0.026,
"BGR","POP","TOT","AGRWTH","A","1987",0.1472,
"BGR","POP","TOT","AGRWTH","A","1988",0.1124,
"BGR","POP","TOT","AGRWTH","A","1989",-1.163,
"BGR","POP","TOT","AGRWTH","A","1990",-1.787,
"BGR","POP","TOT","AGRWTH","A","1991",-0.985,
"BGR","POP","TOT","AGRWTH","A","1992",-1.068,
"BGR","POP","TOT","AGRWTH","A","1993",-0.794,
"BGR","POP","TOT","AGRWTH","A","1994",-0.339,
"BGR","POP","TOT","AGRWTH","A","1995",-0.444,
"BGR","POP","TOT","AGRWTH","A","1996",-0.514,
"BGR","POP","TOT","AGRWTH","A","1997",-0.606,
"BGR","POP","TOT","AGRWTH","A","1998",-0.665,
"BGR","POP","TOT","AGRWTH","A","1999",-0.559,
"BGR","POP","TOT","AGRWTH","A","2000",-0.492,
"BGR","POP","TOT","AGRWTH","A","2001",-1.97,
"BGR","POP","TOT","AGRWTH","A","2002",-2.147,
"BGR","POP","TOT","AGRWTH","A","2003",-0.788,
"BGR","POP","TOT","AGRWTH","A","2004",-0.751,
"BGR","POP","TOT","AGRWTH","A","2005",-0.75,
"BGR","POP","TOT","AGRWTH","A","2006",-0.756,
"BGR","POP","TOT","AGRWTH","A","2007",-0.732,
"BGR","POP","TOT","AGRWTH","A","2008",-0.699,
"BGR","POP","TOT","AGRWTH","A","2009",-0.642,
"BGR","POP","TOT","AGRWTH","A","2010",-0.656,
"BGR","POP","TOT","AGRWTH","A","2011",-0.639,
"BGR","POP","TOT","AGRWTH","A","2012",-0.577,
"BGR","POP","TOT","AGRWTH","A","2013",-0.558,
"BGR","POP","TOT","AGRWTH","A","2014",-0.566,
"BGR","POP","TOT","AGRWTH","A","2015",-0.636,
"BGR","POP","TOT","AGRWTH","A","2016",-0.698,
"BGR","POP","TOT","AGRWTH","A","2017",-0.727,
"BGR","POP","TOT","AGRWTH","A","2018",-0.719,
"CRI","POP","TOT","AGRWTH","A","1960",3.8981,
"CRI","POP","TOT","AGRWTH","A","1961",3.9613,
"CRI","POP","TOT","AGRWTH","A","1962",3.9667,
"CRI","POP","TOT","AGRWTH","A","1963",3.7783,
"CRI","POP","TOT","AGRWTH","A","1964",3.6914,
"CRI","POP","TOT","AGRWTH","A","1965",3.5682,
"CRI","POP","TOT","AGRWTH","A","1966",3.4729,
"CRI","POP","TOT","AGRWTH","A","1967",3.3617,
"CRI","POP","TOT","AGRWTH","A","1968",3.215,
"CRI","POP","TOT","AGRWTH","A","1969",3.0788,
"CRI","POP","TOT","AGRWTH","A","1970",2.8111,
"CRI","POP","TOT","AGRWTH","A","1971",2.7422,
"CRI","POP","TOT","AGRWTH","A","1972",2.6765,
"CRI","POP","TOT","AGRWTH","A","1973",2.6382,
"CRI","POP","TOT","AGRWTH","A","1974",2.6372,
"CRI","POP","TOT","AGRWTH","A","1975",2.543,
"CRI","POP","TOT","AGRWTH","A","1976",2.6619,
"CRI","POP","TOT","AGRWTH","A","1977",2.6399,
"CRI","POP","TOT","AGRWTH","A","1978",2.8171,
"CRI","POP","TOT","AGRWTH","A","1979",2.8674,
"CRI","POP","TOT","AGRWTH","A","1980",2.8663,
"CRI","POP","TOT","AGRWTH","A","1981",2.8629,
"CRI","POP","TOT","AGRWTH","A","1982",2.8341,
"CRI","POP","TOT","AGRWTH","A","1983",2.7991,
"CRI","POP","TOT","AGRWTH","A","1984",2.7266,
"CRI","POP","TOT","AGRWTH","A","1985",2.8119,
"CRI","POP","TOT","AGRWTH","A","1986",3.0202,
"CRI","POP","TOT","AGRWTH","A","1987",2.8618,
"CRI","POP","TOT","AGRWTH","A","1988",2.6678,
"CRI","POP","TOT","AGRWTH","A","1989",2.6554,
"CRI","POP","TOT","AGRWTH","A","1990",2.5039,
"CRI","POP","TOT","AGRWTH","A","1991",2.3833,
"CRI","POP","TOT","AGRWTH","A","1992",2.2247,
"CRI","POP","TOT","AGRWTH","A","1993",2.1867,
"CRI","POP","TOT","AGRWTH","A","1994",2.9123,
"CRI","POP","TOT","AGRWTH","A","1995",2.8208,
"CRI","POP","TOT","AGRWTH","A","1996",2.7007,
"CRI","POP","TOT","AGRWTH","A","1997",2.5663,
"CRI","POP","TOT","AGRWTH","A","1998",2.4566,
"CRI","POP","TOT","AGRWTH","A","1999",2.3487,
"CRI","POP","TOT","AGRWTH","A","2000",2.258,
"CRI","POP","TOT","AGRWTH","A","2001",2.0928,
"CRI","POP","TOT","AGRWTH","A","2002",1.7462,
"CRI","POP","TOT","AGRWTH","A","2003",1.5904,
"CRI","POP","TOT","AGRWTH","A","2004",1.6008,
"CRI","POP","TOT","AGRWTH","A","2005",1.5276,
"CRI","POP","TOT","AGRWTH","A","2006",1.5042,
"CRI","POP","TOT","AGRWTH","A","2007",1.4428,
"CRI","POP","TOT","AGRWTH","A","2008",1.4676,
"CRI","POP","TOT","AGRWTH","A","2009",1.4815,
"CRI","POP","TOT","AGRWTH","A","2010",1.4444,
"CRI","POP","TOT","AGRWTH","A","2011",1.2848,
"CRI","POP","TOT","AGRWTH","A","2012",1.3133,
"CRI","POP","TOT","AGRWTH","A","2013",1.3048,
"CRI","POP","TOT","AGRWTH","A","2014",1.2722,
"CRI","POP","TOT","AGRWTH","A","2015",1.2382,
"CRI","POP","TOT","AGRWTH","A","2016",1.2032,
"CRI","POP","TOT","AGRWTH","A","2017",1.1678,
"CRI","POP","TOT","AGRWTH","A","2018",1.1301,
"HRV","POP","TOT","AGRWTH","A","1960",0.7368,
"HRV","POP","TOT","AGRWTH","A","1961",0.7123,
"HRV","POP","TOT","AGRWTH","A","1962",0.6848,
"HRV","POP","TOT","AGRWTH","A","1963",0.65,
"HRV","POP","TOT","AGRWTH","A","1964",0.6058,
"HRV","POP","TOT","AGRWTH","A","1965",0.556,
"HRV","POP","TOT","AGRWTH","A","1966",0.5057,
"HRV","POP","TOT","AGRWTH","A","1967",0.4606,
"HRV","POP","TOT","AGRWTH","A","1968",0.4224,
"HRV","POP","TOT","AGRWTH","A","1969",0.3938,
"HRV","POP","TOT","AGRWTH","A","1970",0.3736,
"HRV","POP","TOT","AGRWTH","A","1971",0.3559,
"HRV","POP","TOT","AGRWTH","A","1972",0.3416,
"HRV","POP","TOT","AGRWTH","A","1973",0.3378,
"HRV","POP","TOT","AGRWTH","A","1974",0.3465,
"HRV","POP","TOT","AGRWTH","A","1975",0.3645,
"HRV","POP","TOT","AGRWTH","A","1976",0.3829,
"HRV","POP","TOT","AGRWTH","A","1977",0.4004,
"HRV","POP","TOT","AGRWTH","A","1978",0.4235,
"HRV","POP","TOT","AGRWTH","A","1979",0.4525,
"HRV","POP","TOT","AGRWTH","A","1980",0.4828,
"HRV","POP","TOT","AGRWTH","A","1981",0.5065,
"HRV","POP","TOT","AGRWTH","A","1982",0.5191,
"HRV","POP","TOT","AGRWTH","A","1983",0.521,
"HRV","POP","TOT","AGRWTH","A","1984",0.51,
"HRV","POP","TOT","AGRWTH","A","1985",0.4833,
"HRV","POP","TOT","AGRWTH","A","1986",0.4629,
"HRV","POP","TOT","AGRWTH","A","1987",0.4264,
"HRV","POP","TOT","AGRWTH","A","1988",0.3264,
"HRV","POP","TOT","AGRWTH","A","1989",0.1454,
"HRV","POP","TOT","AGRWTH","A","1990",-0.088,
"HRV","POP","TOT","AGRWTH","A","1991",-0.342,
"HRV","POP","TOT","AGRWTH","A","1992",-0.57,
"HRV","POP","TOT","AGRWTH","A","1993",-0.746,
"HRV","POP","TOT","AGRWTH","A","1994",-0.845,
"HRV","POP","TOT","AGRWTH","A","1995",-0.881,
"HRV","POP","TOT","AGRWTH","A","1996",-0.907,
"HRV","POP","TOT","AGRWTH","A","1997",-0.93,
"HRV","POP","TOT","AGRWTH","A","1998",-0.894,
"HRV","POP","TOT","AGRWTH","A","1999",-0.789,
"HRV","POP","TOT","AGRWTH","A","2000",-0.633,
"HRV","POP","TOT","AGRWTH","A","2001",-2.882,
"HRV","POP","TOT","AGRWTH","A","2002",0.1161,
"HRV","POP","TOT","AGRWTH","A","2003",0.0025,
"HRV","POP","TOT","AGRWTH","A","2004",0.0637,
"HRV","POP","TOT","AGRWTH","A","2005",0.0784,
"HRV","POP","TOT","AGRWTH","A","2006",0.0311,
"HRV","POP","TOT","AGRWTH","A","2007",-0.006,
"HRV","POP","TOT","AGRWTH","A","2008",-0.043,
"HRV","POP","TOT","AGRWTH","A","2009",-0.105,
"HRV","POP","TOT","AGRWTH","A","2010",-0.231,
"HRV","POP","TOT","AGRWTH","A","2011",-0.312,
"HRV","POP","TOT","AGRWTH","A","2012",-0.323,
"HRV","POP","TOT","AGRWTH","A","2013",-0.341,
"HRV","POP","TOT","AGRWTH","A","2014",-0.377,
"HRV","POP","TOT","AGRWTH","A","2015",-0.82,
"HRV","POP","TOT","AGRWTH","A","2016",-0.695,
"HRV","POP","TOT","AGRWTH","A","2017",-1.193,
"HRV","POP","TOT","AGRWTH","A","2018",-1.063,
"CYP","POP","TOT","AGRWTH","A","1960",1.049,
"CYP","POP","TOT","AGRWTH","A","1961",0.6047,
"CYP","POP","TOT","AGRWTH","A","1962",0.2248,
"CYP","POP","TOT","AGRWTH","A","1963",0.0384,
"CYP","POP","TOT","AGRWTH","A","1964",0.1235,
"CYP","POP","TOT","AGRWTH","A","1965",0.4042,
"CYP","POP","TOT","AGRWTH","A","1966",0.7473,
"CYP","POP","TOT","AGRWTH","A","1967",1.0251,
"CYP","POP","TOT","AGRWTH","A","1968",1.2151,
"CYP","POP","TOT","AGRWTH","A","1969",1.2731,
"CYP","POP","TOT","AGRWTH","A","1970",1.2387,
"CYP","POP","TOT","AGRWTH","A","1971",1.1795,
"CYP","POP","TOT","AGRWTH","A","1972",1.1505,
"CYP","POP","TOT","AGRWTH","A","1973",1.132,
"CYP","POP","TOT","AGRWTH","A","1974",1.138,
"CYP","POP","TOT","AGRWTH","A","1975",1.1545,
"CYP","POP","TOT","AGRWTH","A","1976",1.1972,
"CYP","POP","TOT","AGRWTH","A","1977",1.2157,
"CYP","POP","TOT","AGRWTH","A","1978",1.1604,
"CYP","POP","TOT","AGRWTH","A","1979",1.004,
"CYP","POP","TOT","AGRWTH","A","1980",0.7933,
"CYP","POP","TOT","AGRWTH","A","1981",0.5496,
"CYP","POP","TOT","AGRWTH","A","1982",-24,
"CYP","POP","TOT","AGRWTH","A","1983",0.828,
"CYP","POP","TOT","AGRWTH","A","1984",1.3041,
"CYP","POP","TOT","AGRWTH","A","1985",1.2232,
"CYP","POP","TOT","AGRWTH","A","1986",1.1532,
"CYP","POP","TOT","AGRWTH","A","1987",1.0933,
"CYP","POP","TOT","AGRWTH","A","1988",1.066,
"CYP","POP","TOT","AGRWTH","A","1989",1.4357,
"CYP","POP","TOT","AGRWTH","A","1990",2.1533,
"CYP","POP","TOT","AGRWTH","A","1991",2.6223,
"CYP","POP","TOT","AGRWTH","A","1992",2.6963,
"CYP","POP","TOT","AGRWTH","A","1993",2.4439,
"CYP","POP","TOT","AGRWTH","A","1994",2.0896,
"CYP","POP","TOT","AGRWTH","A","1995",1.8289,
"CYP","POP","TOT","AGRWTH","A","1996",1.608,
"CYP","POP","TOT","AGRWTH","A","1997",1.4271,
"CYP","POP","TOT","AGRWTH","A","1998",1.2341,
"CYP","POP","TOT","AGRWTH","A","1999",1.124,
"CYP","POP","TOT","AGRWTH","A","2000",1.0696,
"CYP","POP","TOT","AGRWTH","A","2001",1.0831,
"CYP","POP","TOT","AGRWTH","A","2002",1.1537,
"CYP","POP","TOT","AGRWTH","A","2003",1.2223,
"CYP","POP","TOT","AGRWTH","A","2004",1.3465,
"CYP","POP","TOT","AGRWTH","A","2005",1.4511,
"CYP","POP","TOT","AGRWTH","A","2006",1.6821,
"CYP","POP","TOT","AGRWTH","A","2007",2.1524,
"CYP","POP","TOT","AGRWTH","A","2008",2.5422,
"CYP","POP","TOT","AGRWTH","A","2009",2.7214,
"CYP","POP","TOT","AGRWTH","A","2010",2.6491,
"CYP","POP","TOT","AGRWTH","A","2011",2.5846,
"CYP","POP","TOT","AGRWTH","A","2012",1.5352,
"CYP","POP","TOT","AGRWTH","A","2013",-0.232,
"CYP","POP","TOT","AGRWTH","A","2014",-1.093,
"CYP","POP","TOT","AGRWTH","A","2015",-0.568,
"CYP","POP","TOT","AGRWTH","A","2016",0.4597,
"CYP","POP","TOT","AGRWTH","A","2017",0.9348,
"CYP","POP","TOT","AGRWTH","A","2018",1.1036,
"LTU","POP","TOT","AGRWTH","A","1960",1.2427,
"LTU","POP","TOT","AGRWTH","A","1961",1.3375,
"LTU","POP","TOT","AGRWTH","A","1962",1.4063,
"LTU","POP","TOT","AGRWTH","A","1963",1.4293,
"LTU","POP","TOT","AGRWTH","A","1964",1.396,
"LTU","POP","TOT","AGRWTH","A","1965",1.3248,
"LTU","POP","TOT","AGRWTH","A","1966",1.2348,
"LTU","POP","TOT","AGRWTH","A","1967",1.1539,
"LTU","POP","TOT","AGRWTH","A","1968",1.0946,
"LTU","POP","TOT","AGRWTH","A","1969",1.0688,
"LTU","POP","TOT","AGRWTH","A","1970",1.1657,
"LTU","POP","TOT","AGRWTH","A","1971",1.2533,
"LTU","POP","TOT","AGRWTH","A","1972",1.0877,
"LTU","POP","TOT","AGRWTH","A","1973",0.9589,
"LTU","POP","TOT","AGRWTH","A","1974",0.9078,
"LTU","POP","TOT","AGRWTH","A","1975",0.8478,
"LTU","POP","TOT","AGRWTH","A","1976",0.8181,
"LTU","POP","TOT","AGRWTH","A","1977",0.7922,
"LTU","POP","TOT","AGRWTH","A","1978",0.7295,
"LTU","POP","TOT","AGRWTH","A","1979",0.5423,
"LTU","POP","TOT","AGRWTH","A","1980",0.452,
"LTU","POP","TOT","AGRWTH","A","1981",0.5784,
"LTU","POP","TOT","AGRWTH","A","1982",0.7058,
"LTU","POP","TOT","AGRWTH","A","1983",0.8102,
"LTU","POP","TOT","AGRWTH","A","1984",0.8324,
"LTU","POP","TOT","AGRWTH","A","1985",0.8632,
"LTU","POP","TOT","AGRWTH","A","1986",0.9696,
"LTU","POP","TOT","AGRWTH","A","1987",1.0464,
"LTU","POP","TOT","AGRWTH","A","1988",1.0696,
"LTU","POP","TOT","AGRWTH","A","1989",0.799,
"LTU","POP","TOT","AGRWTH","A","1990",0.3686,
"LTU","POP","TOT","AGRWTH","A","1991",0.1702,
"LTU","POP","TOT","AGRWTH","A","1992",-0.108,
"LTU","POP","TOT","AGRWTH","A","1993",-0.472,
"LTU","POP","TOT","AGRWTH","A","1994",-0.691,
"LTU","POP","TOT","AGRWTH","A","1995",-0.766,
"LTU","POP","TOT","AGRWTH","A","1996",-0.757,
"LTU","POP","TOT","AGRWTH","A","1997",-0.735,
"LTU","POP","TOT","AGRWTH","A","1998",-0.721,
"LTU","POP","TOT","AGRWTH","A","1999",-0.707,
"LTU","POP","TOT","AGRWTH","A","2000",-0.7,
"LTU","POP","TOT","AGRWTH","A","2001",-0.82,
"LTU","POP","TOT","AGRWTH","A","2002",-0.799,
"LTU","POP","TOT","AGRWTH","A","2003",-0.809,
"LTU","POP","TOT","AGRWTH","A","2004",-1.116,
"LTU","POP","TOT","AGRWTH","A","2005",-1.615,
"LTU","POP","TOT","AGRWTH","A","2006",-1.583,
"LTU","POP","TOT","AGRWTH","A","2007",-1.18,
"LTU","POP","TOT","AGRWTH","A","2008",-1.023,
"LTU","POP","TOT","AGRWTH","A","2009",-1.104,
"LTU","POP","TOT","AGRWTH","A","2010",-2.074,
"LTU","POP","TOT","AGRWTH","A","2011",-2.233,
"LTU","POP","TOT","AGRWTH","A","2012",-1.332,
"LTU","POP","TOT","AGRWTH","A","2013",-1.006,
"LTU","POP","TOT","AGRWTH","A","2014",-0.856,
"LTU","POP","TOT","AGRWTH","A","2015",-0.936,
"LTU","POP","TOT","AGRWTH","A","2016",-1.262,
"LTU","POP","TOT","AGRWTH","A","2017",-1.388,
"LTU","POP","TOT","AGRWTH","A","2018",-0.949,
"MLT","POP","TOT","AGRWTH","A","1960",0.1697,
"MLT","POP","TOT","AGRWTH","A","1961",0.4429,
"MLT","POP","TOT","AGRWTH","A","1962",0.6768,
"MLT","POP","TOT","AGRWTH","A","1963",0.7665,
"MLT","POP","TOT","AGRWTH","A","1964",0.6744,
"MLT","POP","TOT","AGRWTH","A","1965",0.4477,
"MLT","POP","TOT","AGRWTH","A","1966",0.1828,
"MLT","POP","TOT","AGRWTH","A","1967",-0.03,
"MLT","POP","TOT","AGRWTH","A","1968",-0.164,
"MLT","POP","TOT","AGRWTH","A","1969",-0.176,
"MLT","POP","TOT","AGRWTH","A","1970",-0.102,
"MLT","POP","TOT","AGRWTH","A","1971",-0.002,
